positive,RT @PolriMultimedia: Memberikan Literasi Kepada Generasi Bangsa\n\n-Polisi Sahabat Anak-\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @\xe2\x80\xa6',rt beri literasi generasi sahabat
positive,RT @DivHumas_Polri: Patuhi Batas Kecepatan Berkendara\n\n#PolriPromoter #PolriHumanis @PolriMultimedia https://t.co/t3dWk9sHGd',rt patuh batas cepat
positive,RT @PolriMultimedia: Pakailah Helm Sampai Berbunyi Klik\n\n-Keselamatan Untuk Kemanusiaan-\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting\xe2\x80\xa6',rt pakai helm bunyi
positive,RT @PolriMultimedia: Tanamkan Minat Membaca Sejak Usia Dini\n\n-Polisi Sahabat Anak-\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @DivH\xe2\x80\xa6',rt tanam minat baca sejak usia sahabat
positive,RT @DivHumas_Polri: Kebersihan Sebagian Dari Iman\n\n#PolriPromoter #PolriHumanis @PolriMultimedia https://t.co/1Mc4CHzxDQ',rt bersih bagi
positive,RT @PolriMultimedia: Kami Peduli Dengan Masyarakat\n\n-Polri Promoter-\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @DivHumas_Polri \n@H\xe2\x80\xa6',rt peduli
positive,RT @PolriMultimedia: Kami Hadir Membantu Masyarakat\n\n-Polri Promoter-\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @DivHumas_Polri ht\xe2\x80\xa6',rt hadir bantu
positive,@jokowi  @DivHumas_Polri @Puspen_TNI saatNYA untk satukan kekuatan atasi gangguan keamanan di seluruh wilayah NKRI.\xe2\x80\xa6 https://t.co/EO5NXilAmV',saat untk satu kuat atas ganggu aman seluruh wilayah
positive,RT @PolriMultimedia: Perhatikan Keselamatan Saat Berpapasan\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @DivHumas_Polri https://t.co\xe2\x80\xa6',rt perhati selamat
positive,"""b'RT @DivHumas_Polri: Jangan mudah percaya berita/informasi yang belum jelas kebenarannya yaa Sobat Polri\xe2\x98\xba\xef\xb8\x8f\n\nBe Smart Netizen, biasakan SARIN\xe2\x80\xa6'""",jangan mudah percaya jelas benar yaa sobat smart netizen biasa
positive,UP!!!\n\nTANGKAP ANTAR KE POLISI\n\nPENGHINA HRS INI\n@DivHumas_Polri \n@hilmi_fpi \n@PejuangFPI \n@LembagaF https://t.co/liAyYpg72g',antar hrs
positive,RT @DivHumas_Polri: Pemuda Milenial Anti Hoax\n\nMari Kita Wujudkan Pileg dan Pilpres 2019 Aman Damai dan Sejuk\n\n#PolriPromoter #PolriHumanis\xe2\x80\xa6',rt pemuda milenial anti wujud pileg pilpres aman damai
positive,RT @PolriMultimedia: Polisi Sahabat Anak\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @DivHumas_Polri https://t.co/audbDoZbBN',rt polisi sahabat
positive,RT @PolriMultimedia: Pakailah Helm Untuk Menjaga Kamu Saat Berkendara\n\n-Keselamatan Untuk Kemanusiaan-\n\n#PolriPromoter \n#PolriHumanis #Thin\xe2\x80\xa6',rt pakai helm jaga kamu
neutral,"""b'waduh keduluan sama iphone nih, pak @DivHumas_Polri https://t.co/RC4Luv6wlv'""",keduluan sama iphone nih pak
positive,RT @DivHumas_Polri: Membantu Masyarakat Dengan Sepenuh Hati\n\n#PolriPromoter #PolriHumanis @PolriMultimedia https://t.co/oW2gOZCdN2',rt bantu masyarakat sepenuh
positive,#2019GantiHaluanEkonomi \n#MenangkanPancasila\nAncaman Pasar Teknologi 4.0 Untuk Sektor Pertanian\xe2\x80\xa6 https://t.co/GV5EMtHWiJ',pasar teknologi sektor
positive,RT @PolriMultimedia: Kepala Divisi Humas Polri Beserta Staf Dan Bhayangkari Mengucapkan\nSelamat Ulang Tahun Kepada Ketua Umum Bhayangkari\n5\xe2\x80\xa6',rt kepala divisi humas polri serta staf bhayangkari ulang tahun ketua umum
positive,"""b'RT @ewinyarto: @luviku Min @DivHumas_Polri , Jangan sia siakan potensi anak bangsa  ini ....Pliiisss https://t.co/sEpTt3EJvC'""",min jangan sia sia potensi anak bangsa pliiss
neutral,RT @HusseinSayyid: @Pujanarto @diponegros @FPI_212 @kemkominfo @aduankonten @rudiantara_id @TwitterID @Twitter @DivHumas_Polri @CCICPolri @\xe2\x80\xa6',rt
positive,"""b'RT @MusfarB: Mhn bntuan nya pk,@DivHumas_Polri @Puspen_TNI  @PolresMetro ank ini prgi tdk dketahau olh ortu nya,katanya dlm chat fb,mrka br\xe2\x80\xa6'""",mhn bntuan nya pk ank prgi dketahau olh ortu dlm chat
negative,wah penistaan nih\xf0\x9f\x98\x82. @DivHumas_Polri @TMCPoldaMetro @poldametrojaya @poldametrojaya https://t.co/M4GBIKDvwM',wah nista
negative,"""b'RT @AfifFuadS: NIh rekam jejekanya, sila disimak, kita mulai dari ini...\nBagaimana dia menghina Polisi @DivHumas_Polri \nsekarang dia berkel\xe2\x80\xa6'""",nih rekam jejekanya sila simak mulai hina polisi
positive,"""b'RT @FFinsadendy: ini orang berulang kali, dan berulang kali minta maaf, lapor @DivHumas_Polri @BareskrimPolri @CCICPolri tolong tegakkan hu\xe2\x80\xa6'""",orang ulang kali ulang kali minta maaf lapor tegak
negative,"""b'Saat evakuasi jenazah masih jg ditembaki,, apakah sampai disini kemampuan TNI dan densus 88 kita???  gimana mau per\xe2\x80\xa6 https://t.co/6wHIxn6mbq'""",evakuasi jenazah jg tembak sini mampu tni densus gimana mau
negative,@EV220622 @cubby_ghum Miris @DivHumas_Polri',miris
positive,RT @ronavioleta: Masya Allah.... \n\n*Copas: Jam 3 minggu di pagi yg buta tiba2 datang sekelompok orang Buta yg berjalan berbaris mengikuti k\xe2\x80\xa6',rt masya allah jam minggu pagi buta tiba2 datang kelompok orang buta jalan bar ikut
neutral,Pemberangkatan Personel Satbrimob Polda Jatim BKO Polda Papua/Ops Amole III\n@DivHumas_Polri \n@HumasPoldaJatim\xe2\x80\xa6 https://t.co/AItlOycyaU',berangkat personel satbrimob polda jatim bko polda amole
negative,"""b""""@Rohman04041179 Silakan @DivHumas_Polri @CCICPolri kalau perlu konfirmasi apa maksud dari kata 'BOOOMM' di cuitan i\xe2\x80\xa6 https://t.co/oIbNxh5bET""""""",b sila kalau perlu konfirmasi apa maksud kata boomm cuit
neutral,RT @RestyCayah: Dencus 88 pada kemana min @DivHumas_Polri ?\n\n https://t.co/1KRDSi18Is',rt dencus min
negative,"""b'RT @randuasri1704: @Umnia77 Warga negara saja yg Pencari cacing d tangkap karena masuk kawasan hutan lindung,WNA nambang d hutan lindung ko\xe2\x80\xa6'""",warga negara cari cacing d tangkap masuk kawasan hutan nambang d hutan lindung
negative,@DivHumas_Polri @PolriMultimedia hanya tidak membawa STNK saja sdh di tilang dan denda rp.500000. sama saja pemeras\xe2\x80\xa6 https://t.co/qBmWD7pmus',bawa stnk sdh tilang denda sama
negative,"""b'@inilahdotcom segeralah lakukan Penahanan,jgn ada toleransi tuk pelaku Provokasi Disintegrasi Bangsa @DivHumas_Polri  @jokowi'""",b segera laku toleransi tuk laku provokasi disintegrasi bangsa
negative,"""b'@Doni_Santun @GPAnsor_Satu @Os_alshuibi Kalo ga knp?? Polri mana ya, ketika ada warga yg mengancam seorang dubes, y\xe2\x80\xa6 https://t.co/ToG20yyUIY'""",b kalo ga knp polri mana warga ancam orang dubes
positive,"""b'AYO PAK POLISI SAYA DUKUNG CC @DivHumas_Polri . JANGAN KASIH KENDOR PADA PIHAK2 ABNORMAL DI NEGERI INI, ATAU MEREKA\xe2\x80\xa6 https://t.co/k7TPqUzYSt'""",pak polisi dukung cc jangan kasih kendor pihak2 abnormal negeri
negative,RT @yan_tanuwidjaya: Inilah Prestasi Pelanggaran HAM @DivHumas_Polri Zaman Jokowi Yg Melarang HAK Azazi Manusia untuk Beribadah sesuai UU\xe2\x80\xa6',rt ini prestasi langgar ham zaman jokowi larang hak azazi manusia ibadah sesuai
negative,Ini akibat dipaksakan islami jadi kualat lidahnya mencong hulaihu\n\n@SatpamSosmed @narkosun @hnurwahid\xe2\x80\xa6 https://t.co/7Bma7Rx2Lp',akibat paksa islami jadi kualat lidah mencong
positive,"""b'RT @humaspolsekup01: Kehadiran kami, untuk masyarakat,...\n\n#PolriPromoter\n#PolriHumanis\n#thinkbeforeposting\n@DivHumas_Polri \n@PolriMultimed\xe2\x80\xa6'""",hadir
positive,"""b'RT @humaspolsekup01: Sampaikan aspirasi dengan tertib, dan tak ganggu ketertiban umum,...\n\n#PolriPromoter\n#PolriHumanis\n#BhabinkamtibmasPol\xe2\x80\xa6'""",sampai aspirasi tertib ganggu tertib
negative,"""b'RT @DarussalamJaya: Bukan karena kehadiran Prabowo, Salah satu alasan terjadinya 212 begitu hebat adalah DISKRIMINASI HUKUM thd UMAT ISLAM\xe2\x80\xa6'""",bukan hadir prabowo salah satu alas jadi hebat diskriminasi hukum thd umat
positive,"""b'RT @humaspolsekup01: Silaturahmi, membuka pintu rezeki,...\n\n#PolriPromoter\n#PolriHumanis\n#BhabinkamtibmasPolri\n#thinkbeforeposting\n@DivHuma\xe2\x80\xa6'""",silaturahmi buka pintu
positive,"""b'RT @humaspolsekup01: Bentuk perhatian yang paling mudah, adalah terus menjaga komunikasi,....\n\n#PolriPromoter\n#PolriHumanis\n#Bhabinkamtibma\xe2\x80\xa6'""",bentuk perhati paling mudah terus jaga
positive,"""b'RT @humaspolsekup01: Sesibuk apapun kita, sempatkan dirilah untuk beribadah, sesuai dengan keyakinan kita masing\xe2\x80\x93masing,....\n\n#PolriPromote\xe2\x80\xa6'""",sibuk apa sempat diri ibadah sesuai yakin
positive,"""b'@VIVAcoid komentar di bawah ini sangat NKRI, respon TNI/POLRI sangat dibutuhkan untuk menambah pasukan; manfaatkan\xe2\x80\xa6 https://t.co/XQUNgQKeBr'""",b komentar bawah sangat nkri respon sangat butuh tambah
positive,"""b'RT @humaspolsekup01: Kemampuan untuk tertawa, merupakan anugerah yang sangat besar, yang Tuhan berikan kepada kita,....\n\n#PolriPromoter\n#Po\xe2\x80\xa6'""",mampu tertawa rupa anugerah sangat besar tuhan ikan
positive,"""b'RT @humaspolsekup01: Sahabat adalah orang yang sangat dekat dengan kita, terkadang lebih dekat daripada saudara sendiri,...\n\n#PolriPromoter\xe2\x80\xa6'""",sahabat orang sangat dekat terkadang lebih dekat saudara
positive,"""b'RT @humaspolsekup01: Tahukah anda ? Ternyata, menyimak itu tak hanya dengan telinga dan otak, melainkan dengan hati pula.\n\n#PolriPromoter\n#\xe2\x80\xa6'""",tahu nyata simak telinga otak hati
negative,RT @NurSyahbana9: Kenapa Nahdhatul ulama terus menerus di fitnah? Supaya  NKRI rapuh dan hancur\n\nKarena Nahdhatul ulama adalah salah satu d\xe2\x80\xa6',rt nahdhatul ulama terus terus fitnah nkri rapuh nahdhatul ulama salah satu
neutral,@FPI_212 @Pujanarto @kemkominfo @aduankonten @rudiantara_id @TwitterID @Twitter @DivHumas_Polri @CCICPolri Eh sekar\xe2\x80\xa6 https://t.co/AD0SudGFMZ',eh
negative,"""b'RT @Airin_NZ: Panggilan ke 2 sudah diterima untuk menghadapi hari kamis besok, tidak datang segera jemput paksa pak @DivHumas_Polri'""",panggil terima hadap hari kamis besok datang segera jemput paksa pak
negative,@makLambeTurah_ @marierteman @putrabanten80 Itu cm Kelompok Kriminal Bersenjata doank! Bukan Teroris koq? Paling cm\xe2\x80\xa6 https://t.co/LB0rbTvbkN',cm kelompok kriminal senjata bukan teroris koq paling
negative,Teroris opm tantang @Puspen_TNI @DivHumas_Polri berperang secara jantan\nhttps://t.co/11fH7Blk5O',teroris opm tantang perang
negative,"""b'RT @syi__fa: Twitter, Please do your Magic\n\nMotor bapaknya temen saya dibawa kabur orang yang pura-pura mau lamar kerjaan di Usahanya bapak\xe2\x80\xa6'""",twitter please do your bapak temen bawa kabur orang mau lamar kerja usaha
negative,@Gerindra @MarikaRahman_ @jokowi Bro @Gerindra tlg penyebar hoax si @MarikaRahman_ segera diproses secara hukum. \nB\xe2\x80\xa6 https://t.co/tVCu5AbRmG',bro tlg sebar hoax si segera proses hukum
negative,@ybudi55 @ezzyrehym @Kehidup10048825 @ARYA_DIM45_ @WahhabiCC @DivHumas_Polri dia emang udah diskusi sama kapolseknya bang ..di alam mimpi \xf0\x9f\x98\x85',emang udah diskusi sama kapolseknya bang alam mimpi
neutral,RT @DivHumas_Polri: Kapolres Puncak Jaya: Berita Penyerangan 7 Anggota TNI di Tingginambut adalah HOAX\n\n#PolriPromoter #PolriHumanis @Polri\xe2\x80\xa6',rt kapolres puncak berita serang anggota tni tingginambut
neutral,RT @Pujanarto: @diponegros @FPI_212 @kemkominfo @aduankonten @rudiantara_id @TwitterID @Twitter @DivHumas_Polri @CCICPolri @TjahjantoHadi S\xe2\x80\xa6',rt
neutral,"""b'RT @Pujanarto: @diponegros @FPI_212 @kemkominfo @aduankonten @rudiantara_id @TwitterID @Twitter @DivHumas_Polri @CCICPolri Huahuahuahua, ka\xe2\x80\xa6'""",huahuahuahua
negative,RT @ronavioleta: Ya Allah... Merinding lihat video ini. Ikutan nyanyi sambil nangis. Radikal banget \n#Ruh212\n#ReuniAkbar212 \nCc\n@GeneralMoe\xe2\x80\xa6',rt allah merinding lihat video ikut nyanyi nang radikal banget
negative,RT @MahesaTiwi: Wah bani kampret makin kurang ajar ini melakukan penghinaan. Viralkan gaes biar pelakunya ketangkap! Cyduk pak ga pake lemo\xe2\x80\xa6',rt wah bani kampret makin kurang ajar laku hina viralkan gaes biar laku cyduk pak ga pake
neutral,Harus segera dituntaskan @DivHumas_Polri @Kemendagri_RI @PolhukamRI CC @KSPgoid @jokowi https://t.co/9ygeGVwMB4',segera tuntas cc
negative,RT @N4kuLa_04: Gambar A sudah kabur...\nGambar B Mau kabur...\n\nJangan sampai kabur @DivHumas_Polri penuhi keinginan nya yang ingin membusuk\xe2\x80\xa6',rt gambar a b mau kabur penuh ingin nya
neutral,RT @ybudi55: @ezzyrehym @Kehidup10048825 @ARYA_DIM45_ @WahhabiCC @DivHumas_Polri Lha iya kapolsek mana coba sebutin nama dan daerahnya.. ti\xe2\x80\xa6',rt lha iya kapolsek mana coba sebutin nama daerah
positive,"""b'@DivHumas_Polri @PolriMultimedia Ada darah para pejuang demi terwujudnya persatuan, kita berbeda2 bkn utk saling me\xe2\x80\xa6 https://t.co/KJjpLrUxmv'""",b darah juang wujud satu berbeda2 utk saling
positive,"""b'RT @MusfarB: Alhamdulilah brkat bntuan Rekan2,bwa mrka br2 sdh plg krmh msing2,sy mngucapkan byk2 trimakasih kpda yg trlibat utk kplgn mrka\xe2\x80\xa6'""",alhamdulilah brkat bntuan mrka br2 sdh plg krmh mngucapkan byk2 trimakasih kpda trlibat utk kplgn
neutral,RT @ulysses_ferrel: @Nanaa_rosaa @_SEKNAS_RI @diazryry2 @MahesaTiwi @CCICPolri @BNPTRI @DivHumas_Polri @aduankonten @BareskrimPolri @Kania_\xe2\x80\xa6',rt
neutral,RT @stefan_ivanov_: @Nanaa_rosaa @_SEKNAS_RI @diazryry2 @MahesaTiwi @CCICPolri @BNPTRI @DivHumas_Polri @aduankonten @BareskrimPolri @Kania_\xe2\x80\xa6',rt
negative,@Fadil38579039 @Fahrihamzah @DivHumas_Polri @rockygerung Kalo cerdas kyk junjunganmu itu gak bakal kena tipu nenek2 tong \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',kalo cerdas kyk junjung bakal kena tipu nenek2 tong
negative,"""b'@Fadil38579039 @Fahrihamzah @DivHumas_Polri @rockygerung Hanya warga turki yg merasa dibohongi, la kalo hidupmu sus\xe2\x80\xa6 https://t.co/kALkpOWOza'""",b warga turki rasa bohong kalo hidup
positive,Kita dukung dan doakan @tni_ad @_TNIAU @_TNIAL_ @DivHumas_Polri dlm mengejar dan memberantas KKSB Papua. Semoga seg\xe2\x80\xa6 https://t.co/BS7CvlHbcq',dukung doa dlm kejar berantas kksb papua moga
negative,@FPI_212 Mohon ditindak lanjuti akun @Pujanarto ini sangat melecehkan ulama dan umat islam.\n\n@kemkominfo\xe2\x80\xa6 https://t.co/xJVOzPewF7',mohon tindak lanjut akun sangat leceh ulama umat
negative,@heyex_ @geaw_ntengbeut @mrtynsyh @tasungsang_ @DivHumas_Polri Waton tohh le ngetagg',waton tohh le ngetagg
negative,"""b'@DivHumas_Polri @PolriMultimedia Jadi yg bubar-2in pengajian, memperkusi para ulama dgn tuduhan radikal,  ekstrem,\xe2\x80\xa6 https://t.co/4Pxf1haT3r'""",b jadi aji perkusi ulama tuduh radikal
negative,RT @wakadol2012: cc:\n@CCICPolri\n@DivHumas_Polri\nbenarkah atau fitnah?\n@pedjoeang_islam jangan hapus tweetnya sebagai\nbukti tuduhan anda! ht\xe2\x80\xa6',rt jangan hapus tweetnya tuduh
negative,@DivHumas_Polri @PolriMultimedia Mobil SIM keliling bagusnya nggak pakai sirine. Buat apa?\nPagi ini di jl Daan Mogo\xe2\x80\xa6 https://t.co/bVbHwVPmC0',mobil sim keliling bagus pakai sirine buat jl daan
neutral,@FPI_212 @DivHumas_Polri Bila di hadiri separo dari reuni mungkin di kamera maupun video akan terlihat putih kecokl\xe2\x80\xa6 https://t.co/x7IHPZwCht',bila hadir paro reuni mungkin kamera maupun video lihat putih
negative,"""b'RT @pejuangind02: Mobil habib bahar bin Smith=\nhttps://t.co/s2asM2mu2l\n1)maserati putih &amp; mercedes e-class,yg diduga pkai plat Palsu,keduan\xe2\x80\xa6'""",mobil habib bahar bin putih mercedes duga pkai plat
neutral,RT @Nanaa_rosaa: @_SEKNAS_RI @diazryry2 @MahesaTiwi @CCICPolri @BNPTRI @DivHumas_Polri @aduankonten @BareskrimPolri @Kania_Sari27 @projopus\xe2\x80\xa6',rt
neutral,RT @Namaku_Mei: @MahesaTiwi @CCICPolri @BNPTRI @DivHumas_Polri @aduankonten @BareskrimPolri @Kania_Sari27 @projopusat @_SEKNAS_RI @Nisa_saf\xe2\x80\xa6',rt
negative,"""b'@yan_tanuwidjaya @DivHumas_Polri @KomnasHAM @KontraS @Imparsial @haris_azhar Catat, nanti kalau mampus jangan sampa\xe2\x80\xa6 https://t.co/mHFbr1Fnuz'""",b catat kalau mampus jangan
positive,Komisi I Desak TNI POLRI Tindak Tegas Pembantaian 31 Pekerja di Papua\nhttps://t.co/SNlf4Q7e6v @tni_ad @PolhukamRI @DivHumas_Polri',komisi i desak tni polri tindak tegas bantai kerja
positive,"""b'RT @XihxhouxExchou: @fadlizon Pak @jokowi tetaplah bersabar meski dihina \nPak @DivHumas_Polri usah risau dgn TL ini\nKami rakyat biasa, lugu\xe2\x80\xa6'""",pak tetap sabar meski hina usah risau tl rakyat biasa
negative,@AfifFuadS @DivHumas_Polri Mungkin yg di maksud Monyet monyet berbaju putih.... Jadi permohonan maaf yg sebesar bes\xe2\x80\xa6 https://t.co/RaGGFQrIf8',mungkin maksud monyet monyet baju putih jadi mohon maaf besar
negative,"""b'RT @Airin_NZ: Saya terkadang bingung dgn @DivHumas_Polri kenapa soal kasus Ahok begitu cepat..\n\nTapi soal kasus Ratna Sarumpaet, Buni Yani,\xe2\x80\xa6'""",terkadang bingung soal kasus ahok soal kasus ratna sarumpaet buni
positive,RT @22_jajang: Cc  @DivHumas_Polri  \nTolong dong akun semacan ini d tertibkan https://t.co/Nfe8w3UCjT',rt cc dong akun macan d tertib
negative,"""b'RT @FaGtng: Ini Biadab !!!\nWajah pas - pasan , beraninya menghina, mengejek dan memfitnah Presiden RI.\n\nSaya mohon dengan 10 jari tersusun\xf0\x9f\x99\x8f\xe2\x80\xa6'""",biadab pas pas berani hina ejek fitnah presiden mohon jari
negative,"""b'@jokoedy6 Matamu picek..? Itu ada TNI yg sampai Gugur apa ngga liat,,,, Jgn-jgn km termasuk OPM nya jgn sembarangan\xe2\x80\xa6 https://t.co/z6ILtRbk9V'""",b mata picek tni gugur apa ngga liat km masuk opm nya jgn
neutral,RT @RadioElshinta: Pasukan gabungan TNI-Polri evakuasi 12 warga sipil di Nduga Papua. via @DivHumas_Polri #DiskusiInteraksiElshinta https:/\xe2\x80\xa6',rt pasu gabung evakuasi warga sipil nduga papua via
neutral,@Tinta_DariGoa @yanurdisah sarannya boleh dipikirkan nih @DivHumas_Polri',saran pikir nih
negative,@pejuangind02 @jenggo008 @CCICPolri @bareskrim2018 @DivHumas_Polri wah banyak bener hukum yg dilanggar sama banci satu ini...',wah banyak bener hukum langgar sama banci satu
neutral,@SuaraIslamOn kan sekarang mah hukum #SukaSukaKami ya Ndan @DivHumas_Polri ???...',sekarang mah hukum ndan
negative,"""b'ini sih udah ancaman namanya Ndan @DivHumas_Polri , eh tapi kan sekarang hukum #SukaSukaKami ya...hmmm https://t.co/DXNMs7wd3z'""",sih udah ancam nama ndan eh sekarang hukum
negative,Pastinya nih @DivHumas_Polri @HumasMetroJaya @PolriMultimedia @tribratanews Masa iya Aparat ikut gila. https://t.co/PDRhTKHODW',pasti nih masa iya aparat ikut gila
positive,"""b'Beda kelas kan &amp; memang beda, nih buat @tni_ad @_TNIAU @_TNIAL_ @Puspen_TNI @DivHumas_Polri @PolriMultimedia diPapua https://t.co/VVDDuTMcNn'""",kelas memang beda nih buat dipapua
neutral,"""b'@Ibboyjr_92 @kotaserui @MCAOps @BareskrimPolri @DivHumas_Polri @jokowi @Info_BinaMarga Barelang di Batam, alhamdull\xe2\x80\xa6 https://t.co/NGGZwfEbXZ'""",b barelang batam
negative,"""b'Kalau TNI-POLRI @Puspen_TNI &amp; @DivHumas_Polri tidak berani menindak oknum anti NKRI itu, hakekatnya TNI-POLRI telah\xe2\x80\xa6 https://t.co/31ysg37xtE'""",berani tindak oknum anti nkri hakekatnya
positive,@DivHumas_Polri ayo pak basmi teroris beneran ini https://t.co/CmNrbjV8d5',ayo pak basmi teroris beneran
negative,@maspiyuuu Pak @DivHumas_Polri  tolong beri kepastian hukum... Hukum jangan di pilah pilah... Tolong usut tuntas me\xe2\x80\xa6 https://t.co/7ogGWnn1D3',pak beri pasti hukum hukum jangan pilah pilah usut tuntas
negative,"""b'@Kehidup10048825 @ybudi55 @ARYA_DIM45_ @WahhabiCC @DivHumas_Polri Diem loe,anak kecil'""",b diem kecil
neutral,"""b'Viralkan terus, cc @DivHumas_Polri https://t.co/YMp6lb1RVy'""",terus cc
neutral,@Kehidup10048825 @ybudi55 @ARYA_DIM45_ @WahhabiCC @DivHumas_Polri Trus ente mau apa? Saya malah sudah berdiskusi de\xe2\x80\xa6 https://t.co/bj5gbJ5Tej',trus ente mau apa malah diskus
negative,"""b'@NurmaTgr @04Nakula Setelah Senin yg lalu mangkir, rencana nya hari ini Kamis dipanggil kembali oleh Polri. Sebaikn\xe2\x80\xa6 https://t.co/zUtB45wK4k'""",b senin lalu mangkir rencana nya hari kamis panggil polri
positive,"""b""""RT @madreqza: Habib Syekh Bin Abdul Qadir Assegaf &amp; Romo KH. R. M. Najib bin Abdul Qadir Munawwir. Malam Maulid Akbar, Sholawat, dan Do'a u\xe2\x80\xa6""""""",habib syekh bin abdul qadir assegaf romo kh r m najib bin abdul qadir munawwir malam maulid akbar sholawat
neutral,RT @Aryprasetyo85: @FaGtng @henlim83 @AndiArief__ @AlvinoLulu @enylove2 @CH_chotimah @JajangRidwan19 @04Nakula @PakarLogika @P3nj3l4j4h @Ri\xe2\x80\xa6',rt
neutral,"""b'@mahendradatta Om @mahendradatta, titip pertanyaan buat pak polisi,@DivHumas_Polri  itu kasus pelaporan DeniSiregar\xe2\x80\xa6 https://t.co/CGyM7dSxhe'""",b om titip tanya buat pak polisi kasus lapor
negative,RT @GantiSiKacung: @Sutopo_PN Tolong disimpan dulu pak ini bisa jd barbuk di @DivHumas_Polri. mungkin ini punya selingkuhan Kian Haji Syams\xe2\x80\xa6',rt simpan dulu pak jd barbuk mungkin punya selingkuh kian haji
positive,"""b'Pak @jokowi tetaplah bersabar meski dihina\nPak @DivHumas_Polri usah risau dgn TL ini\nKami rakyat biasa, lugu dan se\xe2\x80\xa6 https://t.co/22cdghSr1W'""",tetap sabar meski usah risau tl rakyat biasa lugu
negative,@reni_triasari cc  @DivHumas_Polri ini nyebar hoax pak',cc nyebar hoax pak
positive,"""b'@fadlizon Pak @jokowi tetaplah bersabar meski dihina \nPak @DivHumas_Polri usah risau dgn TL ini\nKami rakyat biasa,\xe2\x80\xa6 https://t.co/TosOwbSmeQ'""",b pak tetap sabar meski hina usah risau tl rakyat
positive,RT @DivHumas_Polri: \xe2\x80\x9cJiwa Raga Kami untuk NKRI\xe2\x80\x9d\n\nHUT Polairud Ke-68 Tingkatkan Semangat Personel.\n\nMengusung Tema \xe2\x80\x9cDengan Semangat Promoter\xe2\x80\xa6',rt raga polairud tingkat semangat tema semangat
neutral,Suara dan harapan rakyat masalah teror OPM dapat dituntaskan (jaringannya ada di dalam atau di luar negeri)\xe2\x80\xa6 https://t.co/xDP3zXucM7',suara harap rakyat masalah teror opm tuntas luar
neutral,RT @Adungfirdaus1: @Airin_NZ @DivHumas_Polri Pa tito jg ga ad lg muncul ...jangan jangan.......ahhh sudahlh',rt pa tito jg ga ad lg muncul jangan sudahlh
negative,RT @Latong11: @Airin_NZ @DivHumas_Polri Takut nanti didemo berjilid2',rt takut demo berjilid2
negative,@teman_kelon @jessiecha13 @DivHumas_Polri @ganjarpranowo @CCICPolri @PolsekPurwodadi @TbGrobogan \nBerantas model ce\xe2\x80\xa6 https://t.co/6ucE2QNy59',model
negative,@teman_kelon @jessiecha13 Minta tolong di basmi pak @BareskrimPolri @CCICPolri @provjateng @DivHumas_Polri\xe2\x80\xa6 https://t.co/2oosQwMbPG',minta basmi pak
neutral,"""b'Habib Mahdi, saksi yang mengundang Habib Bahar untuk berceramah, """"Surat panggilan itu dititipkan warung depan rumah\xe2\x80\xa6 https://t.co/xCkHrnj6CY'""",mahdi saksi undang habib bahar ceramah surat panggil titip warung depan
negative,Mungkin maksudnya KKB (Kelompok Kriminal Bersenjata) ya Pak. Bukannya anda mengutuk perbuatan KKB malah terkesan me\xe2\x80\xa6 https://t.co/CZjvMm5cM4',mungkin maksud kkb kriminal pak bukan kutuk buat kkb malah kes
neutral,@arleag_sby2 Mohon di tindak lanjutin akun2 porstitusi yang seperti ini @84_CondroKirono @poldajateng @provjateng\xe2\x80\xa6 https://t.co/GpLVdVCALy',mohon tindak lanjutin akun2 porstitusi
positive,"""b'@DivHumas_Polri @PolriMultimedia Semoga panjang umur,  tetap sabar,  selalu dalam lindungan Allah swt.'""",b moga panjang umur tetap sabar selalu lindung allah swt
neutral,@rawakalong @GarisPutihku @amira_suud @Ferdinand_Haean @MataNajwa @NajwaShihab Cc @DivHumas_Polri saya titip pak. Tks',cc titip pak tks
negative,@benicorebima @dini_purwono @budimandjatmiko @DivHumas_Polri Basi berulang2 ngehoax!\n\n@DivHumas_Polri tangkap nih p\xe2\x80\xa6 https://t.co/0FwX24btjv',basi berulang2 tangkap nih
positive,"""b'RT @PolriMultimedia: Perkuat Armada, Polairud Polda NTT Dapat Tambahan Kapal Tactical\n\n#PolriPromoter \n#PolriHumanis #ThinkBeforePosting @D\xe2\x80\xa6'""",kuat armada polairud polda ntt tambah kapal
negative,@Fatkhul_Huda75 @DivHumas_Polri @Yusrilihza_Mhd @wiranto1947 @Dr_Moeldoko Lapaknya sepi ya om wkwkwk',lapak sepi om wkwkwk
negative,RT @TTutul02: JAHANAM..!!\nINI PENGHINAAN LUAR BIASA TERHADAP ULAMA2 KAMI..\n@info_Mekkah \n@aagym \n@ustadabdulsomad \n@haikal_hassan \n@ustadte\xe2\x80\xa6',rt hina luar biasa ulama2
